Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.100.5-209.42.47.82-50839-53-17,192.168.100.5,50839,209.42.47.82,53,17,03/12/2023 03:57:29 PM,37495,0,2,0.0,203.0,0,0,0,0,173.0,30.0,101.5,101.1162697096763,5414.0552073609815,53.340445392719026,37495.0,0.0,37495.0,37495.0,0,0,0,0,0,37495.0,37495.0,0.0,37495.0,37495.0,0,0,0,0,0,16,0.0,53.340445392719026,30.0,173.0,77.66666666666666,82.56108849411648,6816.333333333333,0,0,0,0,0,0,0,0,0.0,116.5,0.0,101.5,0,0,0,0,0,0,0,0,2,203,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-23.219.2.145-51296-443-17,192.168.100.5,51296,23.219.2.145,443,17,03/12/2023 03:57:55 PM,167833,7,11,2289.0,4309.0,1250.0,31.0,327.00000000000006,483.3183905736121,1250.0,21.0,391.72727272727275,472.1135649203676,39312.888406928316,107.24946822138673,9872.529411764706,13637.929723374653,42523.0,0.0,84996.0,14166.0,23063.958281266467,54978.0,78.0,167833.0,16783.3,20773.074554710372,50252.0,0.0,0,0,0,0,56,88,41.70812653053928,65.54134169084745,21.0,1250.0,413.0526315789474,493.72793606783193,243767.27485380115,0,0,0,0,0,0,0,0,1.0,436.0,327.0,391.72727272727275,0,0,0,0,0,0,7,2289,11,4309,-1,-1,7,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-51089-53-17,192.168.100.5,51089,209.42.47.82,53,17,03/12/2023 03:57:56 PM,33543,0,2,0.0,203.0,0,0,0,0,173.0,30.0,101.5,101.1162697096763,6051.933339295829,59.62495900784067,33543.0,0.0,33543.0,33543.0,0,0,0,0,0,33543.0,33543.0,0.0,33543.0,33543.0,0,0,0,0,0,16,0.0,59.62495900784067,30.0,173.0,77.66666666666666,82.56108849411648,6816.333333333333,0,0,0,0,0,0,0,0,0.0,116.5,0.0,101.5,0,0,0,0,0,0,0,0,2,203,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-51831-53-17,192.168.100.5,51831,209.42.47.82,53,17,03/12/2023 03:58:50 PM,41178,0,2,0.0,148.0,0,0,0,0,98.0,50.0,74.0,33.94112549695428,3594.152217203361,48.569624556802175,41178.0,0.0,41178.0,41178.0,0,0,0,0,0,41178.0,41178.0,0.0,41178.0,41178.0,0,0,0,0,0,16,0.0,48.569624556802175,50.0,98.0,66.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,0.0,99.0,0.0,74.0,0,0,0,0,0,0,0,0,2,148,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-56453-53-17,192.168.100.5,56453,209.42.47.82,53,17,03/12/2023 03:58:53 PM,55337,0,2,0.0,160.0,0,0,0,0,128.0,32.0,80.0,67.88225099390856,2891.374667943691,36.14218334929613,55337.0,0.0,55337.0,55337.0,0,0,0,0,0,55337.0,55337.0,0.0,55337.0,55337.0,0,0,0,0,0,16,0.0,36.14218334929613,32.0,128.0,64.0,55.42562584220407,3072.0,0,0,0,0,0,0,0,0,0.0,96.0,0.0,80.0,0,0,0,0,0,0,0,0,2,160,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-53280-53-17,192.168.100.5,53280,209.42.47.82,53,17,03/12/2023 03:58:34 PM,27086,0,2,0.0,217.0,0,0,0,0,164.0,53.0,108.5,78.48885271170677,8011.518865834749,73.83888355608063,27086.0,0.0,27086.0,27086.0,0,0,0,0,0,27086.0,27086.0,0.0,27086.0,27086.0,0,0,0,0,0,16,0.0,73.83888355608063,53.0,164.0,90.0,64.08587988004847,4107.0,0,0,0,0,0,0,0,0,0.0,135.0,0.0,108.5,0,0,0,0,0,0,0,0,2,217,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-59660-53-17,192.168.100.5,59660,209.42.47.82,53,17,03/12/2023 03:57:34 PM,63036075,1,3,34.0,450.0,34.0,34.0,34.0,0.0,278.0,43.0,150.0,118.89911690168266,7.678143031589451,0.06345572753379712,2.1012025E7,3.6353246705736905E7,6.2989135E7,8534.0,0,0,0,0,0,6.3036075E7,3.15180375E7,4.45189218058073E7,6.2997669E7,38406.0,0,0,0,0,8,24,0.01586393188344928,0.04759179565034784,34.0,278.0,105.4,103.96297417831023,10808.3,0,0,0,0,0,0,0,0,3.0,131.75,34.0,150.0,0,0,0,0,0,0,1,34,3,450,-1,-1,1,0,38406.0,0.0,38406.0,38406.0,6.2989135E7,0.0,6.2989135E7,6.2989135E7,No Label
192.168.100.5-192.178.50.33-54917-443-17,192.168.100.5,54917,192.178.50.33,443,17,03/12/2023 03:58:03 PM,13418921,50,81,4663.0,81708.0,1250.0,31.0,93.25999999999999,197.85191431977603,1250.0,23.0,1008.7407407407406,466.23485974822216,6436.5085687589935,9.762334840483822,103222.46923076922,1054494.6573996875,1.1983481E7,0.0,1.3361304E7,272679.6734693878,1715534.1801344317,1.1986617E7,62.0,1.3418921E7,167736.5124999999,1345575.085095231,1.200191E7,0.0,0,0,0,0,400,648,3.7260820001846646,6.036252840299157,23.0,1250.0,663.7954545454546,589.7680840434488,347826.3929562804,0,0,0,0,0,0,0,0,1.0,668.8625954198474,93.26,1008.7407407407408,0,0,0,0,0,0,50,4663,81,81708,-1,-1,50,0,84767.0,0.0,84767.0,84767.0,1.1983481E7,0.0,1.1983481E7,1.1983481E7,No Label
192.168.100.5-209.42.47.82-59835-53-17,192.168.100.5,59835,209.42.47.82,53,17,03/12/2023 03:58:56 PM,28942,0,2,0.0,154.0,0,0,0,0,112.0,42.0,77.0,49.49747468305833,5320.986801188585,69.10372469076083,28942.0,0.0,28942.0,28942.0,0,0,0,0,0,28942.0,28942.0,0.0,28942.0,28942.0,0,0,0,0,0,16,0.0,69.10372469076083,42.0,112.0,65.33333333333333,40.414518843273804,1633.3333333333333,0,0,0,0,0,0,0,0,0.0,98.0,0.0,77.0,0,0,0,0,0,0,0,0,2,154,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-55025-53-17,192.168.100.5,55025,209.42.47.82,53,17,03/12/2023 03:58:49 PM,47051,0,2,0.0,116.0,0,0,0,0,81.0,35.0,58.0,32.526911934581186,2465.4098743916174,42.50706679985547,47051.0,0.0,47051.0,47051.0,0,0,0,0,0,47051.0,47051.0,0.0,47051.0,47051.0,0,0,0,0,0,16,0.0,42.50706679985547,35.0,81.0,50.333333333333336,26.558112382722786,705.3333333333334,0,0,0,0,0,0,0,0,0.0,75.5,0.0,58.0,0,0,0,0,0,0,0,0,2,116,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-55923-53-17,192.168.100.5,55923,209.42.47.82,53,17,03/12/2023 03:58:51 PM,14301,0,2,0.0,100.0,0,0,0,0,58.0,42.0,50.0,11.313708498984761,6992.518005733865,139.8503601146773,14301.0,0.0,14301.0,14301.0,0,0,0,0,0,14301.0,14301.0,0.0,14301.0,14301.0,0,0,0,0,0,16,0.0,139.8503601146773,42.0,58.0,47.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,71.0,0.0,50.0,0,0,0,0,0,0,0,0,2,100,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-23.219.3.218-50669-443-6,23.219.3.218,443,192.168.100.5,50669,6,03/12/2023 03:58:57 PM,6260,1,2,24.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,3833.865814696486,479.2332268370607,3130.0,4357.191985671506,6211.0,49.0,0,0,0,0,0,6260.0,6260.0,0.0,6260.0,6260.0,0,0,0,0,20,40,159.7444089456869,319.4888178913738,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,2.0,8.0,24.0,0.0,0,0,0,0,0,0,1,24,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-192.178.50.46-50623-443-6,192.178.50.46,443,192.168.100.5,50623,6,03/12/2023 03:58:57 PM,4838,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.39396444811905,4838.0,0.0,4838.0,4838.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,206.69698222405952,206.69698222405952,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32697,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-52600-53-17,192.168.100.5,52600,209.42.47.82,53,17,03/12/2023 03:58:54 PM,38491,0,2,0.0,133.0,0,0,0,0,96.0,37.0,66.5,41.71930009000631,3455.3531994492223,51.96019848795823,38491.0,0.0,38491.0,38491.0,0,0,0,0,0,38491.0,38491.0,0.0,38491.0,38491.0,0,0,0,0,0,16,0.0,51.96019848795823,37.0,96.0,56.66666666666667,34.06366588218792,1160.3333333333335,0,0,0,0,0,0,0,0,0.0,85.0,0.0,66.5,0,0,0,0,0,0,0,0,2,133,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-53495-53-17,192.168.100.5,53495,209.42.47.82,53,17,03/12/2023 03:58:53 PM,36565,0,2,0.0,313.0,0,0,0,0,283.0,30.0,156.5,178.89801564019652,8560.098454806508,54.69711472719814,36565.0,0.0,36565.0,36565.0,0,0,0,0,0,36565.0,36565.0,0.0,36565.0,36565.0,0,0,0,0,0,16,0.0,54.69711472719814,30.0,283.0,114.33333333333333,146.06961810497532,21336.333333333332,0,0,0,0,0,0,0,0,0.0,171.5,0.0,156.5,0,0,0,0,0,0,0,0,2,313,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-104.26.3.70-50626-443-6,192.168.100.5,50626,104.26.3.70,443,6,03/12/2023 03:58:52 PM,5236707,11,8,1213.0,4113.0,535.0,0.0,110.27272727272727,188.1143752662677,1460.0,0.0,514.125,620.8702274112636,1017.0513645311835,3.628234308316276,290928.1666666667,1119064.9406085447,4769485.0,0.0,5231951.0,523195.10000000003,1493578.6030686651,4769485.0,332.0,265130.0,37875.71428571429,49395.67906107539,131852.0,0.0,0,0,0,0,220,176,2.100556704814686,1.5276776035015898,0.0,1460.0,266.3,452.0288882244957,204330.11578947364,0,1,0,0,0,0,0,0,0.0,280.3157894736842,110.27272727272727,514.125,0,0,0,0,0,0,11,1213,8,4113,-1,31555,6,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-204.79.197.200-50598-443-6,204.79.197.200,443,192.168.100.5,50598,6,03/12/2023 03:58:57 PM,5771,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.56038814763474,5771.0,0.0,5771.0,5771.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,173.28019407381737,173.28019407381737,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32725,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-34.149.40.38-50683-443-6,34.149.40.38,443,192.168.100.5,50683,6,03/12/2023 03:58:57 PM,7660,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0966057441253,7660.0,0.0,7660.0,7660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,130.54830287206266,130.54830287206266,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,32728,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-192.178.50.66-60294-443-17,192.168.100.5,60294,192.178.50.66,443,17,03/12/2023 03:58:58 PM,34187,0,4,0.0,5000.0,0,0,0,0,1250.0,1250.0,1250.0,0.0,146254.42419633194,117.00353935706555,11395.666666666668,11988.064077795601,24952.0,2192.0,0,0,0,0,0,34187.0,11395.666666666668,11988.064077795601,24952.0,2192.0,0,0,0,0,0,32,0.0,117.00353935706555,1250.0,1250.0,1250.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1562.5,0.0,1250.0,0,0,0,0,0,0,0,0,4,5000,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
130.211.23.194-192.168.100.5-443-50627-6,130.211.23.194,443,192.168.100.5,50627,6,03/12/2023 03:58:57 PM,7660,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0966057441253,7660.0,0.0,7660.0,7660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,130.54830287206266,130.54830287206266,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,31518,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-54717-53-17,192.168.100.5,54717,209.42.47.82,53,17,03/12/2023 03:58:53 PM,24496,0,2,0.0,137.0,0,0,0,0,99.0,38.0,68.5,43.1335136523794,5592.749836708034,81.64598301763553,24496.0,0.0,24496.0,24496.0,0,0,0,0,0,24496.0,24496.0,0.0,24496.0,24496.0,0,0,0,0,0,16,0.0,81.64598301763553,38.0,99.0,58.33333333333333,35.21836642056717,1240.3333333333333,0,0,0,0,0,0,0,0,0.0,87.5,0.0,68.5,0,0,0,0,0,0,0,0,2,137,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-62307-53-17,192.168.100.5,62307,209.42.47.82,53,17,03/12/2023 03:57:39 PM,75195,0,2,0.0,203.0,0,0,0,0,173.0,30.0,101.5,101.1162697096763,2699.647582950994,26.59751313252211,75195.0,0.0,75195.0,75195.0,0,0,0,0,0,75195.0,75195.0,0.0,75195.0,75195.0,0,0,0,0,0,16,0.0,26.59751313252211,30.0,173.0,77.66666666666666,82.56108849411648,6816.333333333333,0,0,0,0,0,0,0,0,0.0,116.5,0.0,101.5,0,0,0,0,0,0,0,0,2,203,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-62868-53-17,192.168.100.5,62868,209.42.47.82,53,17,03/12/2023 03:58:56 PM,11398,0,2,0.0,92.0,0,0,0,0,54.0,38.0,46.0,11.313708498984761,8071.591507281979,175.4693805930865,11398.0,0.0,11398.0,11398.0,0,0,0,0,0,11398.0,11398.0,0.0,11398.0,11398.0,0,0,0,0,0,16,0.0,175.4693805930865,38.0,54.0,43.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,65.0,0.0,46.0,0,0,0,0,0,0,0,0,2,92,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-57874-53-17,192.168.100.5,57874,209.42.47.82,53,17,03/12/2023 03:58:15 PM,21966,0,2,0.0,276.0,0,0,0,0,243.0,33.0,138.0,148.49242404917499,12564.872985523081,91.04980424292089,21966.0,0.0,21966.0,21966.0,0,0,0,0,0,21966.0,21966.0,0.0,21966.0,21966.0,0,0,0,0,0,16,0.0,91.04980424292089,33.0,243.0,103.0,121.2435565298214,14700.0,0,0,0,0,0,0,0,0,0.0,154.5,0.0,138.0,0,0,0,0,0,0,0,0,2,276,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-58525-53-17,192.168.100.5,58525,209.42.47.82,53,17,03/12/2023 03:58:51 PM,40090,0,2,0.0,86.0,0,0,0,0,51.0,35.0,43.0,11.313708498984761,2145.1733599401346,49.887752556747316,40090.0,0.0,40090.0,40090.0,0,0,0,0,0,40090.0,40090.0,0.0,40090.0,40090.0,0,0,0,0,0,16,0.0,49.887752556747316,35.0,51.0,40.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,60.5,0.0,43.0,0,0,0,0,0,0,0,0,2,86,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-59291-53-17,192.168.100.5,59291,209.42.47.82,53,17,03/12/2023 03:58:56 PM,7425,0,2,0.0,145.0,0,0,0,0,103.0,42.0,72.5,43.1335136523794,19528.61952861953,269.36026936026934,7425.0,0.0,7425.0,7425.0,0,0,0,0,0,7425.0,7425.0,0.0,7425.0,7425.0,0,0,0,0,0,16,0.0,269.36026936026934,42.0,103.0,62.33333333333333,35.21836642056717,1240.3333333333333,0,0,0,0,0,0,0,0,0.0,93.5,0.0,72.5,0,0,0,0,0,0,0,0,2,145,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-64724-53-17,192.168.100.5,64724,209.42.47.82,53,17,03/12/2023 03:58:55 PM,6860,0,2,0.0,157.0,0,0,0,0,125.0,32.0,78.5,65.76093065034893,22886.297376093295,291.5451895043732,6860.0,0.0,6860.0,6860.0,0,0,0,0,0,6860.0,6860.0,0.0,6860.0,6860.0,0,0,0,0,0,16,0.0,291.5451895043732,32.0,125.0,63.0,53.693575034635195,2883.0,0,0,0,0,0,0,0,0,0.0,94.5,0.0,78.5,0,0,0,0,0,0,0,0,2,157,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-57152-53-17,192.168.100.5,57152,209.42.47.82,53,17,03/12/2023 03:57:43 PM,6528,0,2,0.0,217.0,0,0,0,0,164.0,53.0,108.5,78.48885271170677,33241.421568627455,306.37254901960785,6528.0,0.0,6528.0,6528.0,0,0,0,0,0,6528.0,6528.0,0.0,6528.0,6528.0,0,0,0,0,0,16,0.0,306.37254901960785,53.0,164.0,90.0,64.08587988004847,4107.0,0,0,0,0,0,0,0,0,0.0,135.0,0.0,108.5,0,0,0,0,0,0,0,0,2,217,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-63951-53-17,192.168.100.5,63951,209.42.47.82,53,17,03/12/2023 03:58:53 PM,6409,0,2,0.0,135.0,0,0,0,0,97.0,38.0,67.5,41.71930009000631,21064.128569199565,312.0611639881417,6409.0,0.0,6409.0,6409.0,0,0,0,0,0,6409.0,6409.0,0.0,6409.0,6409.0,0,0,0,0,0,16,0.0,312.0611639881417,38.0,97.0,57.66666666666667,34.06366588218792,1160.3333333333335,0,0,0,0,0,0,0,0,0.0,86.5,0.0,67.5,0,0,0,0,0,0,0,0,2,135,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-54315-53-17,192.168.100.5,54315,209.42.47.82,53,17,03/12/2023 03:58:51 PM,35572,0,2,0.0,176.0,0,0,0,0,140.0,36.0,88.0,73.53910524340094,4947.711683346452,56.22399640166423,35572.0,0.0,35572.0,35572.0,0,0,0,0,0,35572.0,35572.0,0.0,35572.0,35572.0,0,0,0,0,0,16,0.0,56.22399640166423,36.0,140.0,70.66666666666666,60.04442799572108,3605.333333333333,0,0,0,0,0,0,0,0,0.0,106.0,0.0,88.0,0,0,0,0,0,0,0,0,2,176,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-49209-53-17,192.168.100.5,49209,209.42.47.82,53,17,03/12/2023 03:57:40 PM,7901,0,2,0.0,127.0,0,0,0,0,89.0,38.0,63.5,36.062445840513924,16073.914694342488,253.13251487153525,7901.0,0.0,7901.0,7901.0,0,0,0,0,0,7901.0,7901.0,0.0,7901.0,7901.0,0,0,0,0,0,16,0.0,253.13251487153525,38.0,89.0,55.0,29.444863728670914,867.0,0,0,0,0,0,0,0,0,0.0,82.5,0.0,63.5,0,0,0,0,0,0,0,0,2,127,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-63470-53-17,192.168.100.5,63470,209.42.47.82,53,17,03/12/2023 03:57:56 PM,11395,0,2,0.0,276.0,0,0,0,0,224.0,52.0,138.0,121.62236636408618,24221.149627029397,175.5155770074594,11395.0,0.0,11395.0,11395.0,0,0,0,0,0,11395.0,11395.0,0.0,11395.0,11395.0,0,0,0,0,0,16,0.0,175.5155770074594,52.0,224.0,109.33333333333334,99.30424630061563,9861.333333333334,0,0,0,0,0,0,0,0,0.0,164.0,0.0,138.0,0,0,0,0,0,0,0,0,2,276,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-60795-53-17,192.168.100.5,60795,209.42.47.82,53,17,03/12/2023 03:58:57 PM,12338,0,2,0.0,80.0,0,0,0,0,48.0,32.0,40.0,11.313708498984761,6484.0330685686495,162.10082671421625,12338.0,0.0,12338.0,12338.0,0,0,0,0,0,12338.0,12338.0,0.0,12338.0,12338.0,0,0,0,0,0,16,0.0,162.10082671421625,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,56.0,0.0,40.0,0,0,0,0,0,0,0,0,2,80,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
142.250.217.227-192.168.100.5-443-50621-6,192.168.100.5,50621,142.250.217.227,443,6,03/12/2023 03:58:51 PM,6174886,18,45,1283.0,56113.0,517.0,0.0,71.27777777777776,149.9038144770547,1460.0,0.0,1246.9555555555555,490.74590516309297,9295.070386724548,10.202617505813063,99594.93548387097,720510.7423476009,5676725.0,0.0,6142248.0,361308.70588235295,1370734.801861385,5676725.0,30.0,398444.0,9055.545454545454,32138.6760703677,161005.0,0.0,0,0,0,0,360,916,2.9150335730894468,7.287583932723616,0.0,1460.0,896.8125000000002,685.067645252225,469317.67857142846,0,1,0,0,0,0,0,0,2.0,911.047619047619,71.27777777777777,1246.9555555555555,0,0,0,0,0,0,18,1283,45,56113,-1,31485,7,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-74.119.119.139-50680-443-6,192.168.100.5,50680,74.119.119.139,443,6,03/12/2023 03:58:57 PM,71,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28169.014084507042,71.0,0.0,71.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,14084.507042253521,14084.507042253521,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-62193-53-17,192.168.100.5,62193,209.42.47.82,53,17,03/12/2023 03:58:51 PM,38755,0,2,0.0,266.0,0,0,0,0,222.0,44.0,133.0,125.86500705120545,6863.630499290414,51.60624435556703,38755.0,0.0,38755.0,38755.0,0,0,0,0,0,38755.0,38755.0,0.0,38755.0,38755.0,0,0,0,0,0,16,0.0,51.60624435556703,44.0,222.0,103.33333333333334,102.7683479157534,10561.333333333334,0,0,0,0,0,0,0,0,0.0,155.0,0.0,133.0,0,0,0,0,0,0,0,0,2,266,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-52645-53-17,192.168.100.5,52645,209.42.47.82,53,17,03/12/2023 03:57:56 PM,26696,0,2,0.0,203.0,0,0,0,0,173.0,30.0,101.5,101.1162697096763,7604.1354510038955,74.91759065028468,26696.0,0.0,26696.0,26696.0,0,0,0,0,0,26696.0,26696.0,0.0,26696.0,26696.0,0,0,0,0,0,16,0.0,74.91759065028468,30.0,173.0,77.66666666666666,82.56108849411648,6816.333333333333,0,0,0,0,0,0,0,0,0.0,116.5,0.0,101.5,0,0,0,0,0,0,0,0,2,203,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-53012-53-17,192.168.100.5,53012,209.42.47.82,53,17,03/12/2023 03:58:53 PM,27239,0,2,0.0,112.0,0,0,0,0,80.0,32.0,56.0,33.94112549695428,4111.751532728808,73.42413451301444,27239.0,0.0,27239.0,27239.0,0,0,0,0,0,27239.0,27239.0,0.0,27239.0,27239.0,0,0,0,0,0,16,0.0,73.42413451301444,32.0,80.0,48.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,0.0,72.0,0.0,56.0,0,0,0,0,0,0,0,0,2,112,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
142.250.217.225-192.168.100.5-443-50694-6,192.168.100.5,50694,142.250.217.225,443,6,03/12/2023 03:58:57 PM,282,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10638.297872340425,141.0,147.07821048680188,245.0,37.0,0,0,0,0,0,245.0,245.0,0.0,245.0,245.0,0,0,0,0,20,40,3546.0992907801415,7092.198581560283,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,32084,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-61892-53-17,192.168.100.5,61892,209.42.47.82,53,17,03/12/2023 03:58:53 PM,40537,0,2,0.0,534.0,0,0,0,0,492.0,42.0,267.0,318.1980515339464,13173.15045513975,49.33764215408146,40537.0,0.0,40537.0,40537.0,0,0,0,0,0,40537.0,40537.0,0.0,40537.0,40537.0,0,0,0,0,0,16,0.0,49.33764215408146,42.0,492.0,192.0,259.8076211353316,67500.0,0,0,0,0,0,0,0,0,0.0,288.0,0.0,267.0,0,0,0,0,0,0,0,0,2,534,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.100.5-209.42.47.82-62380-53-17,192.168.100.5,62380,209.42.47.82,53,17,03/12/2023 03:58:51 PM,38579,0,2,0.0,108.0,0,0,0,0,78.0,30.0,54.0,33.94112549695428,2799.4504782394565,51.8416755229529,38579.0,0.0,38579.0,38579.0,0,0,0,0,0,38579.0,38579.0,0.0,38579.0,38579.0,0,0,0,0,0,16,0.0,51.8416755229529,30.0,78.0,46.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,0.0,69.0,0.0,54.0,0,0,0,0,0,0,0,0,2,108,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
